,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_4541,-0.007882361488587456,-0.01450818979285907,0.014027383850084849,,,,,,,
ASV_4542,0.00325635154608148,0.0040555171605143134,0.0038808841234448284,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Attheyaceae,Attheya,
ASV_4543,-0.012740239990607265,0.006983319202264952,0.0015717835280552792,,,,,,,
ASV_4544,0.009853058722971974,0.020741474197397764,0.02017574959418369,,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Protogastrostyla,
ASV_4545,-0.025358381556767957,0.013621298419360694,0.0034175165958292173,,,Dinophyceae,,,,
ASV_4546,-0.012952176628779703,0.007287112696532346,0.001479874898172255,,,Dinophyceae,,,,
ASV_4547,0.0029074674269642963,-0.019954547660843827,0.012634636504038966,Metazoa,Ctenophora,Tentaculata,Lobata,Bolinopsidae,Bolinopsis,
ASV_4549,0.02089758738998885,0.02902482295575072,0.02739175831588895,,,Dinophyceae,,,,
ASV_4550,-0.013470897034280659,0.007643211887370269,0.00191355276371665,,,,,,,
ASV_4576,0.002333948795443507,-0.01644709646526539,0.009997508558684877,,,Dinophyceae,,,,
ASV_4577,0.00735580700582732,-0.05153274176471526,0.03173707457767064,,Endomyxa,,Gromiida,Gromiidae,Gromia,
ASV_4578,0.0043428736859724825,-0.0315438309252084,0.01998403488677268,,,Dinophyceae,Syndiniales,Ellobiopsidae,Ellobiopsis,
ASV_4579,0.000650537830185456,-0.003752962401592439,0.002032956449745354,,,,,,,
ASV_4580,0.0025061213682614205,-0.01632156649967289,0.010034497601481238,,Apicomplexa,Conoidasida,Eugregarinorida,Porosporidae,,
ASV_4584,0.0035399948986990226,0.004819928790126945,0.004182451789316412,,,Dinophyceae,,,,
ASV_4585,-0.0060220877553905155,0.01254332368611687,0.007756099841228789,Fungi,Basidiomycota,,,,,
ASV_4587,0.0030638573710788358,0.003966679744816328,0.0034793273093176313,,,Dinophyceae,,,,
ASV_4588,0.004541211766460681,-0.034083388755625305,0.021331021346361802,,Cercozoa,,,,,
ASV_4589,0.025462335799531405,0.03570873568321127,0.033016720820021044,,Apicomplexa,Conoidasida,Eugregarinorida,Porosporidae,,
ASV_4591,-0.0016740168719653246,0.0010141080122336857,7.178658576297542e-05,,,Bigyra,,,,
ASV_4596,-0.001996302263774903,0.0012379109377200221,6.293665045898033e-05,Metazoa,,,,,,
ASV_4597,-0.001996302263774903,0.0012379109377200221,6.293665045898033e-05,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_4598,-0.001996302263774903,0.0012379109377200221,6.293665045898033e-05,Viridiplantae,Chlorophyta,Trebouxiophyceae,,,Picochlorum,
ASV_4599,-0.001996302263774903,0.0012379109377200221,6.293665045898033e-05,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_4600,-0.013481941365420316,0.007673998786161695,0.0018807691753593202,,Cercozoa,Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissura,
ASV_4601,-0.013400265964380192,0.007695520691058859,0.0017733905175607518,,,,,,,
ASV_4602,-0.011080054212124697,0.0056605611399647175,0.001802444896208843,Metazoa,Bryozoa,,,,,
ASV_4603,-0.016243398037587276,-0.004491106833921387,0.01214654318965605,,,Bigyra,Bicosoecida,,,
ASV_4604,-0.012248708141854277,0.006630598783988557,0.0017093180529012743,,Euglenozoa,Diplonemea,,Diplonemidae,Diplonema,
ASV_4605,-0.0007715326042317637,0.0004168784216881204,-5.703076572423012e-05,,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Urotricha,
ASV_4606,-0.0007715326042317637,0.0004168784216881204,-5.703076572423012e-05,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,,
ASV_4607,-0.013346528310307575,0.007319569866315249,0.0016737843669028397,,,,,,,
ASV_4608,-0.01187172908352907,0.006029108901762315,0.0016105817560787886,,,,,,,
ASV_4609,-0.011998238978096466,0.00589597536218038,0.0017934308813937717,,Discosea,,Longamoebia,Acanthamoebidae,Acanthamoeba,
ASV_4610,-0.0019665144897855896,0.001131331213759765,3.362934561288363e-05,,,Dinophyceae,,,,
ASV_4612,0.0005826061574644868,-0.0030340015378994886,0.0017157650476806933,Metazoa,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,
ASV_4614,-0.020845326905355805,-0.007911801235714656,0.01647380038611071,,,,,,,
ASV_4615,-0.007292098683731156,0.006560828769417532,0.027700035596872872,,,,,,,
ASV_4644,-0.014070662239409993,0.0080667586474154,0.0018856389163675786,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_4645,0.0009343542329960215,-0.005055062920182643,0.00294514756895009,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
ASV_4646,0.0009343542329960215,-0.005055062920182643,0.00294514756895009,,,,,,,
ASV_4647,-0.0011319053121116487,0.0005768942083992505,1.6384157380049017e-05,,,Dinophyceae,Suessiales,,,
ASV_4649,0.0004221365612826804,-0.002033417362506817,0.00040001008406422147,,,,,,,
ASV_4650,-0.0020686277964313917,0.0012303115481436377,0.00014069735807147835,Metazoa,Porifera,Calcarea,,,,
ASV_4651,-0.010174355723281483,0.005256710896945562,0.0017402234531534069,,,,,,,
ASV_4652,-0.01237408988215464,0.006515307582856556,0.001983277657725432,,,,,,,
ASV_4654,-0.0023980104767746782,0.0013592432652923053,9.135442898363017e-05,,,,,,,
ASV_4655,-0.01470768579326006,0.008298982168546323,0.0017224306268330805,,,Dinophyceae,,,,
ASV_4657,-0.0023980104767746782,0.0013592432652923053,9.135442898363017e-05,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_4658,-0.014105082484446103,0.0077942906134955935,0.0019058383124440658,,,,,,,
ASV_4659,-0.0011319053121116487,0.0005768942083992505,1.6384157380049017e-05,Metazoa,Mollusca,Bivalvia,,,,
ASV_4660,-0.0095901300555083,0.004461247280408564,0.0015374142328541372,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,
ASV_4661,-0.027914743921202242,0.01480749130683811,0.0037682408618564516,,Euglenozoa,,,,,
ASV_4662,-0.021523996511370037,0.009933984740646613,0.003729213847688414,,,,,,,
ASV_4664,0.00041206294043975996,-0.00018263626302656805,0.00012427048544764947,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,
ASV_4666,0.017099887824311794,0.012317554856373357,0.026857988759343802,,,,,,,
ASV_4667,0.013258423875805666,0.018284759426160507,0.016911161389101523,,,Dinophyceae,,,,
ASV_4670,-0.0024295804608321643,0.0014845410067499548,0.00012585520260401296,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,Cronartium,
ASV_4687,0.01239845437750678,0.016734950329336782,0.01598890253281299,,Cercozoa,,,,,
ASV_4688,0.004752735260875166,0.024065335846979223,0.020320653253383,,Cercozoa,Thecofilosea,,,Mataza,
ASV_4689,-0.013883978259621146,0.00794366043850087,0.0018820643688107527,,,Dinophyceae,,,,
ASV_4690,0.004657966272456695,0.015717248273525452,0.012542571327695564,,,,,,,
ASV_4693,-0.0024295804608321643,0.0014845410067499548,0.00012585520260401296,,Cercozoa,,,,,
ASV_4694,-0.0024295804608321643,0.0014845410067499548,0.00012585520260401296,Metazoa,,,,,,
ASV_4697,-0.0024295804608321643,0.0014845410067499548,0.00012585520260401296,,,,,,,
ASV_4703,-0.014733622432830657,0.008414158527826497,0.0020243252994731164,,,,Pirsoniales,Pirsoniaceae,Pirsonia,
ASV_4704,-0.002488714631230672,0.0014604730906698999,0.0002140569799872228,,Apicomplexa,Conoidasida,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,
ASV_4706,-2.208030412725605e-05,4.931496232879264e-05,-0.0001868378290681952,Metazoa,Gastrotricha,,,,,
ASV_4710,-0.017144577975057532,0.009582052338779234,0.002327248632959525,,,,,,,
ASV_4711,-0.0028908309105899863,0.0017470934061932734,0.00019283574921843654,,Cercozoa,,,,,
ASV_4712,-0.0326479101628027,0.01846782620593986,0.004401414626855014,,,Dinophyceae,,,,
ASV_4714,-0.0028573636577544134,0.0016018692201374813,0.0001528062187295756,,,,,,,
ASV_4715,-0.0028573636577544134,0.0016018692201374813,0.0001528062187295756,Metazoa,,,,,,
ASV_4716,-0.0028908309105899863,0.0017470934061932734,0.00019283574921843654,,,Phaeophyceae,Ectocarpales,Chordariaceae,Halothrix,
ASV_4719,-0.0028908309105899863,0.0017470934061932734,0.00019283574921843654,,,,,,,
ASV_4732,-0.0028573636577544134,0.0016018692201374813,0.0001528062187295756,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_4735,-0.0028573636577544134,0.0016018692201374813,0.0001528062187295756,,,Dinophyceae,,,,
ASV_4736,-0.002488714631230672,0.0014604730906698999,0.0002140569799872228,Metazoa,,,,,,
ASV_4738,-0.0026119957114351467,-0.01382179509796336,0.010572986126147644,,,,,,,
ASV_4739,-0.019189811453849445,0.001369862222146147,0.009399786964211324,,Euglenozoa,Diplonemea,,Eupelagonemidae,,
ASV_4740,0.0007131698421214868,-0.003926479040818395,0.0023128205889344847,,,,,,,
ASV_4741,0.0007131698421214868,-0.003926479040818395,0.0023128205889344847,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,
ASV_4745,0.005412739019609227,-0.03851900289743089,0.023897493590074086,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_4747,0.004040386561541431,0.005549322846709091,0.004851392740025583,,Haptophyta,,Zygodiscales,Braarudosphaeraceae,,
ASV_4748,0.004009080648040605,0.005065784293602165,0.004906387009563832,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karenia,
ASV_4749,0.004009080648040605,0.005065784293602165,0.004906387009563832,,Apicomplexa,Conoidasida,Eugregarinorida,Cephaloidophoridae,,
ASV_4750,0.004009080648040605,0.005065784293602165,0.004906387009563832,,,,,,,
ASV_4751,0.003568535334813913,0.004674088673458653,0.0041421866470281446,,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_4753,-0.017271790024427424,-0.0020382213455823143,0.010587997399644633,,,,,,,
ASV_4754,-0.0028573636577544134,0.0016018692201374813,0.0001528062187295756,,,Dinophyceae,,,,
ASV_4757,0.0029275376942101334,-0.0200615152946858,0.012581837076703324,,,Dinophyceae,,,,
ASV_4760,-0.003664091712147009,-0.011738994305964971,0.010028280806721683,,,,,,,
ASV_4763,-0.008547278911448852,-0.0020435161218624047,0.006088817923031484,,,,,,,
ASV_4766,0.0006897770755609255,-0.003919023769583989,0.002295988023855021,,,Cryptophyceae,Cryptomonadales,Hemiselmidaceae,Hemiselmis,
ASV_4769,-0.003383916163281257,0.002027766772023445,0.0002644391910581412,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora,
ASV_4774,-0.003383916163281257,0.002027766772023445,0.0002644391910581412,Metazoa,Bryozoa,,,,,
ASV_4776,-0.003383916163281257,0.002027766772023445,0.0002644391910581412,,Apicomplexa,Conoidasida,Archigregarinorida,Selenidiidae,Selenidium,
ASV_4779,-0.015515542768834267,0.007507293920938965,0.0027157513116399237,,,Phaeophyceae,Ectocarpales,Chordariaceae,Halothrix,
ASV_4799,-0.003383916163281257,0.002027766772023445,0.0002644391910581412,,,,,,,
ASV_4806,-0.003383916163281257,0.002027766772023445,0.0002644391910581412,,Euglenozoa,Diplonemea,,Eupelagonemidae,,
ASV_4808,-0.015714464647813012,0.008957308710727025,0.0021885534913869535,,Endomyxa,,Vampyrellida,,,
ASV_4809,-0.0033484206950686415,0.001861240848538296,0.00021849931732952283,,Cercozoa,,,,,
ASV_4810,-0.0033484206950686415,0.001861240848538296,0.00021849931732952283,,,Dinophyceae,,,,
ASV_4811,-0.0033484206950686415,0.001861240848538296,0.00021849931732952283,,,,,,,
ASV_4813,-0.0033484206950686415,0.001861240848538296,0.00021849931732952283,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Geminigera,
ASV_4815,0.0010950475586798385,-0.006183865354268668,0.003663743671873993,Fungi,Basidiomycota,,,,,
ASV_4816,0.0007712683994948554,-0.004384471694474977,0.0026144831087384873,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_4817,-0.004683340471792192,-0.02486676965285041,0.019922586151489834,,Apicomplexa,,,,,
ASV_4819,0.0025977879405643545,-0.019299771131289927,0.011853869465036908,Metazoa,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,
ASV_4823,0.0024938849639107026,-0.017503953918881945,0.010914548107477441,Metazoa,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria,
ASV_4824,0.002902680703274253,-0.019124216429228742,0.01180566597497574,,,Dinophyceae,,,,
ASV_4825,-0.0029377952190068595,0.001706520032013715,0.0002924797711815765,Metazoa,Annelida,,,,,
ASV_4827,0.0023701302864365253,-0.01688819871849329,0.010602696662514344,,,Bigyra,,,,
ASV_4828,-0.0008180767516885208,-0.0018588341840955703,-0.00019383317118561573,Viridiplantae,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinococcus,
ASV_4830,0.03543026572002079,0.04925134705493607,0.046361137998313574,Metazoa,Arthropoda,Insecta,Hymenoptera,Crabronidae,,
ASV_4831,0.024397282760266197,0.03437411532138376,0.03167735964062421,,,,,,,
ASV_4834,0.013795342526367976,0.018551557811982096,0.017941580486777024,Metazoa,Cnidaria,,,,,
ASV_4835,-0.0033484206950686415,0.001861240848538296,0.00021849931732952283,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,
ASV_4838,-0.0002920704202149797,0.00013006766591409162,-0.00010610759246233718,,Ciliophora,Oligohymenophorea,Philasterida,Philasteridae,Paralembus,
ASV_4842,-0.014322010740332312,0.007558285969907806,0.0021183681631010273,,,,,,,
ASV_4844,-0.0019256598643920169,0.0009293439260427359,0.0001780873833600749,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_4847,-0.01584253633725964,0.008680520988524633,0.0020485721184982323,,,,,,,
ASV_4848,-0.0033484206950686415,0.001861240848538296,0.00021849931732952283,Metazoa,,,,,,
ASV_4854,-0.0019256598643920169,0.0009293439260427359,0.0001780873833600749,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,Ancora,
ASV_4855,0.003404168637459184,-0.022733348110073364,0.01426027380136255,,,,,,,
ASV_4857,-0.01540554012808705,0.008181523396152156,0.0022688305141577068,,,,,,,
ASV_4858,-0.0034201704409164194,0.0019708087836576463,0.0003767167930766249,,Cercozoa,,,,,
ASV_4865,-0.012208108366600292,0.006162322419088173,0.002193971693247432,,,,,,,
ASV_4867,-0.011498659273648014,0.004822096038132771,0.002538393945545231,,Apicomplexa,Conoidasida,Archigregarinorida,Selenidiidae,Selenidium,
ASV_4868,-0.02863949514975483,0.014900013208298306,0.004876069540814083,,,,,,,
ASV_4869,-0.015808484609624973,0.007997734053568246,0.0025148582454871692,,,,,,,
ASV_4870,-0.002076587740002759,-0.013460442552547828,0.010602662730704437,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,
ASV_4872,0.005147283318334173,-0.03887783917238147,0.024314486086769838,,,,,,,
ASV_4873,-0.011543678541579928,0.00566672412016566,0.00214375552220063,Metazoa,Annelida,,,,,
ASV_4874,-0.0034201704409164194,0.0019708087836576463,0.0003767167930766249,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,Trichotokara,
ASV_4876,-0.0034201704409164194,0.0019708087836576463,0.0003767167930766249,,Apicomplexa,,,,,
ASV_4877,-0.003913558536301864,0.0023292491357944207,0.00034135128008419444,Metazoa,Porifera,Calcarea,Leucosolenida,Jenkinidae,Anamixilla,
ASV_4879,-0.018514339085047182,0.010239687319559704,0.0026476435845260997,Metazoa,,,,,,
ASV_4880,-0.018596917704568235,0.010298518034546032,0.0021899528638510226,,,Dinophyceae,,,,
ASV_4881,-0.018596917704568235,0.010298518034546032,0.0021899528638510226,,,,,,,
ASV_4882,0.004427189588955816,0.005872448977733331,0.005330731919425353,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,
ASV_4883,0.00414554099856498,0.005482879601031158,0.004900043378672611,,,Dinophyceae,,,,
ASV_4884,0.00414554099856498,0.005482879601031158,0.004900043378672611,Metazoa,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,
ASV_4885,-0.003913558536301864,0.0023292491357944207,0.00034135128008419444,,,,,,,
ASV_4887,0.00414554099856498,0.005482879601031158,0.004900043378672611,,,Dinophyceae,Suessiales,,Dactylodinium,
ASV_4890,-0.003913558536301864,0.0023292491357944207,0.00034135128008419444,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_4891,-0.003913558536301864,0.0023292491357944207,0.00034135128008419444,,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_4892,0.0030869164927096403,0.004037775309297105,0.0035501871840220725,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_4893,-0.0038758844817303544,0.0021398421735842965,0.0002890628729087013,,,Dictyochophyceae,Pedinellales,,,
ASV_4894,-0.0038758844817303544,0.0021398421735842965,0.0002890628729087013,Viridiplantae,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,Nephroselmis,
ASV_4895,0.0006997439196472643,-0.003693536588290079,0.0020754605394930894,Metazoa,,,,,,
ASV_4896,-0.002366182044990319,0.0011249483704160162,0.00026783031146531094,,,Bigyra,,,,
ASV_4897,0.0027022668492466483,-0.02047790034520341,0.012592603018969044,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,
ASV_4898,-0.0034201704409164194,0.0019708087836576463,0.0003767167930766249,Metazoa,Mollusca,Bivalvia,,Pandoridae,Pandora,
ASV_4900,0.003298698180255599,-0.023158652099504108,0.014095665477184853,,,,,,,
ASV_4901,0.0006997439196472643,-0.003693536588290079,0.0020754605394930894,,,Bigyra,,,,
ASV_4902,-0.019863445616237943,0.010942617117540868,0.002340168493613423,,,,,,,
ASV_4906,-0.0034201704409164194,0.0019708087836576463,0.0003767167930766249,,,Bigyra,Thraustochytrida,Thraustochytriaceae,Aplanochytrium,
ASV_4907,-0.0038758844817303544,0.0021398421735842965,0.0002890628729087013,,,Bigyra,,,,
ASV_4909,0.0030869164927096403,0.004037775309297105,0.0035501871840220725,,Euglenozoa,Diplonemea,,Eupelagonemidae,,
ASV_4943,0.004930346613197637,0.00630225133467739,0.006161501105315972,,Haptophyta,,Prymnesiales,,Chrysocampanula,
ASV_4944,0.004930346613197637,0.00630225133467739,0.006161501105315972,,,,,,,
ASV_4945,0.004930346613197637,0.00630225133467739,0.006161501105315972,,,,,,,
ASV_4948,0.004930346613197637,0.00630225133467739,0.006161501105315972,,,Dinophyceae,Gymnodiniales,Kareniaceae,,
ASV_4950,0.003349877537386301,0.0044099225959363525,0.003899286995103289,,,,,,,
ASV_4951,0.004930346613197637,0.00630225133467739,0.006161501105315972,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_4952,0.0049324956126517135,0.0068497023054849854,0.00604399509753911,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,
ASV_4955,0.00043665922407860804,-0.00020292875825579843,0.00017277926836638353,,,Phaeophyceae,,,,
ASV_4956,0.0003507679571321553,-0.0002793254395390312,0.0003619027492335869,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,
ASV_4957,3.498532792695496e-05,-0.0013197904795101206,0.0008063330955082203,Viridiplantae,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinococcus,
ASV_4958,0.0001320848089771628,-0.0007479664585992914,0.0001774802556975036,,,Dinophyceae,,,,
ASV_4959,-0.004316073217920257,-0.0050431937060407776,0.005575539959822851,,,Dinophyceae,,,,
ASV_4960,0.0032342132053518853,-0.02157430706988667,0.013347894259536815,,Ciliophora,Litostomatea,Cyclotrichida,Mesodiniidae,Askenasia,
ASV_4961,0.004722948648960758,0.006286648852684467,0.005723460261159968,Viridiplantae,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,Nephroselmis,
ASV_4963,0.01458183417759078,0.02055530511732651,0.01874131453122809,,,Chrysophyceae,,,,
ASV_4964,0.00446828609562096,0.005935272571873813,0.005323946573693316,,,Dinophyceae,,,,
ASV_4977,0.00446828609562096,0.005935272571873813,0.005323946573693316,,,Dinophyceae,,,,
ASV_4979,0.00446828609562096,0.005935272571873813,0.005323946573693316,,,Dinophyceae,,,,
ASV_4981,0.00446828609562096,0.005935272571873813,0.005323946573693316,,,Dinophyceae,,,,
ASV_4984,0.0028326872454942,-0.01979326036221511,0.012397659157093356,,,,,,,
ASV_4985,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Selaginopsis,
ASV_4986,0.0009010779279731943,-0.005407764063606259,0.003288487270385608,,,Chrysophyceae,,,,
ASV_4988,-0.004485615879164648,0.0026548748952200277,0.0004244226647080183,,,Dinophyceae,,,,
ASV_4989,-0.004485615879164648,0.0026548748952200277,0.0004244226647080183,Metazoa,Annelida,,,,,
ASV_4990,-0.004485615879164648,0.0026548748952200277,0.0004244226647080183,,,,,,,
ASV_4991,-0.004485615879164648,0.0026548748952200277,0.0004244226647080183,Metazoa,,,,,,
ASV_5000,-0.004485615879164648,0.0026548748952200277,0.0004244226647080183,,,,,,,
ASV_5013,-0.004485615879164648,0.0026548748952200277,0.0004244226647080183,,,Dinophyceae,,,,
ASV_5014,0.0009010779279731943,-0.005407764063606259,0.003288487270385608,,,Dinophyceae,,,,
ASV_5016,0.003518750132525407,-0.023608474698391477,0.014831303320071883,,,Dinophyceae,,,,
ASV_5017,0.003275247715699719,-0.023827614264534256,0.0152907446085303,,,Dinophyceae,,,,
ASV_5019,0.0012805543890288405,-0.00748697213077262,0.0044933019922789846,,Cercozoa,Chlorarachniophyceae,,,,
ASV_5021,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,Metazoa,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,
ASV_5022,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,Metazoa,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,
ASV_5024,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,,,,,,,
ASV_5025,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,,,Dinophyceae,,,,
ASV_5026,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,,Cercozoa,Thecofilosea,,,Mataza,
ASV_5028,-0.0178106780147912,0.010137825962239024,0.0025118517966228734,Metazoa,,,,,,
ASV_5029,-0.004445588772067208,0.00244075452849073,0.00036527731904026703,,Cercozoa,,Cercomonadida,Cercomonadidae,,
ASV_5030,-0.01624219728424939,0.008159697317918125,0.0023337487404949636,,,,,,,
ASV_5031,-0.020599421469581908,0.011366831079624409,0.0024418570310454995,,,,,,,
ASV_5033,-0.0028419822470549245,0.0013362172650517867,0.0003647600580409487,Metazoa,Ctenophora,,,,,
ASV_5034,-0.0028419822470549245,0.0013362172650517867,0.0003647600580409487,,,,,,,
ASV_5035,-0.01940623966015589,0.010407920355195253,0.0031698341490360568,,,,,,,
ASV_5036,-0.017479365879449982,0.009473529170440252,0.0025114546262452494,,,Chrysophyceae,,,,
ASV_5037,-0.0008953089729027626,0.00031049332275774323,7.426786643941327e-05,,,,,,,
ASV_5038,-0.0008953089729027626,0.00031049332275774323,7.426786643941327e-05,,Ciliophora,Spirotrichea,,Strombidiidae,Parallelostrombidium,
ASV_5039,-0.003941175371346491,0.0022562623816235737,0.0004676997079086284,,,,,,,
ASV_5050,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,,,Phaeophyceae,,,,
ASV_5051,0.0013852649538329419,-0.008222519422002118,0.004961551706341407,,Ciliophora,,,,,
ASV_5053,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,,Apicomplexa,Conoidasida,Archigregarinorida,Selenidiidae,Selenidium,
ASV_5054,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,Metazoa,Mollusca,Gastropoda,Trochida,Trochidae,Cantharidus,
ASV_5055,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_5057,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,,Apicomplexa,Conoidasida,Eugregarinorida,,,
ASV_5058,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,Viridiplantae,Chlorophyta,,,,,
ASV_5059,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,,Apicomplexa,Conoidasida,Eugregarinorida,Urosporidae,,
ASV_5060,-0.018941193576306838,-0.006537776534175324,0.01436661169628719,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,,,
ASV_5063,0.002866278299867004,-0.020960734906721585,0.012754216687133335,,Ciliophora,Spirotrichea,,,,
ASV_5064,0.01369208032060796,0.019358142871022378,0.01766253630609916,,Haptophyta,,,,,
ASV_5065,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Cunea,
ASV_5067,0.013577934293196264,0.019223389066539226,0.017518579738090744,Metazoa,Ctenophora,,,,,
ASV_5068,0.0008339111288456457,-0.004715786711945137,0.0027254070559003885,,,Dinophyceae,,,,
ASV_5070,0.005454210486023083,-0.03959321906234152,0.02516027926714786,,,,,,,
ASV_5071,0.0009553471757834164,-0.00611211352697589,0.003733783618694936,,Cercozoa,,,,,
ASV_5077,0.0035890559566518453,-0.02445624491716163,0.01544192652866274,,,,,,,
ASV_5078,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,,,Dinophyceae,,,,
ASV_5079,-0.003359206513410845,0.0015658796287028511,0.00047012869143602757,,,,,,Telonemia,
ASV_5080,-0.005107477614808755,0.0030088502483087277,0.0005147264009838439,Fungi,Basidiomycota,Agaricomycetes,,,,
ASV_5081,-0.001235810988083068,0.0004123357853652199,0.000176081994484553,,,Bigyra,Nanomonadea,,,
ASV_5082,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,,,,,,
ASV_5083,-0.017301693790873592,0.008634623366101503,0.0025436156268611276,,,Dinophyceae,,,,
ASV_5084,-0.01683634857959975,0.00843096638424747,0.002394093489615848,,Apicomplexa,,,,,
ASV_5085,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,Ciliophora,Litostomatea,Cyclotrichida,Mesodiniidae,Askenasia,
ASV_5086,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,Lankesteria,
ASV_5088,-0.003359206513410845,0.0015658796287028511,0.00047012869143602757,,,,,,,
ASV_5089,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,,,,,,
ASV_5090,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,,,,,,
ASV_5091,-0.003359206513410845,0.0015658796287028511,0.00047012869143602757,,,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,,
ASV_5092,-0.005064892593987995,0.0027678648813837187,0.0004481271388071961,,,,,,,
ASV_5094,-0.01950149111549174,0.01063663941174705,0.002792253394219932,,Apicomplexa,Conoidasida,Eugregarinorida,Gregarinidae,,
