"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"801","ASV_1967",-0.0344571966260101,-0.0626255670861253,-0.0217795512436325,"ASV_1967","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"802","ASV_1969",-0.0191273151401661,-0.0744702582555938,-0.00485821507112241,"ASV_1969","Eukaryota","unknown","Labyrinthulomycetes","unknown","Thraustochytriaceae","unassigned","unassigned"
"803","ASV_1970",0.00335312468079277,0.0160420861321299,0.0131776478888696,"ASV_1970","Eukaryota","Haptista","Haptophyta","unassigned","unassigned","unassigned","unassigned"
"804","ASV_1972",0.00850315724371615,-0.0171853290591317,0.0102616715085544,"ASV_1972","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
"805","ASV_1976",-0.000334789615908309,-8.26067234169894e-06,-0.000644491187372859,"ASV_1976","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","Bolidomonas","unassigned"
"806","ASV_1987",-0.00808190930624818,-0.0410676002146873,0.000878429640297623,"ASV_1987","Eukaryota","unknown","Dinophyceae","Blastodiniales","unknown","g_","s_"
"807","ASV_1988",0.0134735345800471,0.00894335571218984,0.0109487031389752,"ASV_1988","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"808","ASV_1989",0.00682744325413168,-0.023283446206395,0.0151607993126451,"ASV_1989","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","unassigned"
"809","ASV_1990",-0.00768021345693515,-0.00028780288085886,0.00575786649463149,"ASV_1990","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","g_","s_"
"810","ASV_1991",-0.00968884993633646,0.0125931516031173,-0.0171235081421375,"ASV_1991","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","unassigned"
"811","ASV_1993",-0.0213443268679469,0.0482917264301991,-0.0329163601015829,"ASV_1993","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"812","ASV_1998",0.0145733367799115,0.0235060228753077,0.00860959439959684,"ASV_1998","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"813","ASV_2004",0.0166003909487676,-0.0127699981154919,0.0166189303137525,"ASV_2004","Eukaryota","unknown","unknown","Pirsoniales","unknown","Pirsonia","Pirsonia guinardiae"
"814","ASV_2014",-0.00512939037305107,0.00225959807207929,-0.00261629234568341,"ASV_2014","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"815","ASV_2017",-0.00860393320809193,-0.0360355309816385,-0.0038488879568324,"ASV_2017","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"816","ASV_2021",0.0233685574897621,-0.0123790446069738,0.0225718450959295,"ASV_2021","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"817","ASV_2028",0.0128353350338795,0.0417398509525788,-0.000853231291690751,"ASV_2028","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"818","ASV_2049",-0.00374914746357182,0.00169571817864407,-0.00218869729623302,"ASV_2049","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"819","ASV_2054",-0.00937749504481028,0.0218618316139987,0.00928933388700564,"ASV_2054","Eukaryota","Mollusca","Bivalvia","Ostreoida","Ostreidae","Lopha","Lopha cristagalli"
"820","ASV_2067",0.0226993881884069,0.0192630448082883,0.0179141756635379,"ASV_2067","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned"
"821","ASV_2070",0.0086685497508021,0.0103889216647156,0.00593008750799145,"ASV_2070","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"822","ASV_2074",0.00395239395429651,-0.03711076886231,0.010848751327028,"ASV_2074","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"823","ASV_2079",-0.0168310283806003,-0.0310603347827687,-0.0121164055148253,"ASV_2079","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","unassigned","unassigned"
"824","ASV_2083",-0.0293912826670652,-0.0375146519912393,-0.0207778441526815,"ASV_2083","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"825","ASV_2085",0.0065720944198851,-0.0157269044822614,0.00996938309230017,"ASV_2085","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"826","ASV_2086",-0.00011730482819461,-1.15569487376381e-05,-0.000733478421312694,"ASV_2086","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"827","ASV_2087",-0.0118968622590297,-0.0180426332165896,-0.00804608403200707,"ASV_2087","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"828","ASV_2094",0.019157690849195,-0.000748059010798336,0.015391301414999,"ASV_2094","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"829","ASV_2098",-0.00252416122960249,0.0344152296088217,-0.0125578304057973,"ASV_2098","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"830","ASV_2101",-0.0125387042495803,0.0166751381429724,-0.0171784944313095,"ASV_2101","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"831","ASV_2109",0.00251014504055664,-0.00316123538369035,0.0010058906831601,"ASV_2109","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"832","ASV_2113",-0.000576414710457225,-0.000475759626793652,-0.000180840102345435,"ASV_2113","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"833","ASV_2125",-0.00307897711167183,-0.00946069954009054,-0.00264822296588631,"ASV_2125","Eukaryota","unknown","Cryptophyceae","Cyathomonadacea","Goniomonadaceae","Goniomonas","s_"
"834","ASV_2129",0.00122124192874742,0.0176674299980175,0.000563128393538432,"ASV_2129","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"835","ASV_2132",0.0055058380417141,-0.0118948504851445,0.00743625817802741,"ASV_2132","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"836","ASV_2133",-0.0222176611804886,-0.062676597488535,0.00379867747093939,"ASV_2133","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"837","ASV_2138",0.00931413837044391,-0.0137390193838011,0.00913478891384601,"ASV_2138","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"838","ASV_2142",0.0158950321943356,-0.00857220803105822,0.0148525790667823,"ASV_2142","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"839","ASV_2144",0.00791542089972259,0.00626313511826344,0.00462829530434243,"ASV_2144","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"840","ASV_2153",-0.00237108485436394,0.00114029173155127,-0.00128549492019218,"ASV_2153","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"841","ASV_2164",0.0177601501319483,0.0231038167919035,0.0113842286531194,"ASV_2164","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"842","ASV_2167",0.0139600778932293,-0.0169846219627665,0.0171380454733363,"ASV_2167","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina sp. Hp34EHU"
"843","ASV_2169",-0.0345182937257138,-0.0675711200132808,0.00786231031558223,"ASV_2169","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","unassigned"
"844","ASV_2180",0.00337923852627821,-0.00660218018537993,0.00403693093063397,"ASV_2180","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"845","ASV_2185",-0.0237276657739571,-0.0377178974110594,-0.0159168710178637,"ASV_2185","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"846","ASV_2187",-0.00154253048835275,0.00108089334040282,4.64782354461599e-06,"ASV_2187","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"847","ASV_2194",0.00158100363812918,-0.0208461639300137,0.00249510205549746,"ASV_2194","Eukaryota","unknown","Chrysophyceae","unassigned","unassigned","unassigned","unassigned"
"848","ASV_2202",0.0191343680127876,0.0200755714009573,0.0140430000235177,"ASV_2202","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"849","ASV_2211",0.000461305971143936,-0.00024542042090232,0.000235483904060968,"ASV_2211","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"850","ASV_2214",0.018402449581865,0.0110374783137418,0.0133344233299171,"ASV_2214","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"851","ASV_2221",0.017014784504606,0.0114066661204489,0.00932859021523261,"ASV_2221","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"852","ASV_2224",0.0132132857186257,-0.00151239530167653,0.0133588311850658,"ASV_2224","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"853","ASV_2228",-0.0438772058558278,0.000951574563043027,-0.0367876192225213,"ASV_2228","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina strobilus"
"854","ASV_2235",-0.00636803832540839,-0.00955953183880014,-0.00453232515426627,"ASV_2235","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"855","ASV_2240",0.00656482743093,0.0119972586318192,0.00350141330931382,"ASV_2240","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"856","ASV_2249",0.0181475957339857,0.0107816033824908,0.0100787971036316,"ASV_2249","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis","Tintinnopsis sp. JG-2011a"
"857","ASV_2252",0.0161719597898784,0.00374675350700185,0.0124443704899001,"ASV_2252","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"858","ASV_2257",-0.000835617773412162,0.000323528668038069,-0.000352253778423197,"ASV_2257","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Polykrikos","s_"
"859","ASV_2262",0.0116213876926932,0.0173029167238632,0.00769374415540497,"ASV_2262","Eukaryota","Ciliophora","Spirotrichea","unknown","unknown","g_","s_"
"860","ASV_2277",-0.000981954330628389,0.000138438809902822,-0.00101601834692054,"ASV_2277","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium conicum"
"861","ASV_2279",0.0109022283889838,0.013313025200828,0.00696243650895671,"ASV_2279","Eukaryota","Ciliophora","Litostomatea","Vestibuliferida","Trimyemidae","g_","s_"
"862","ASV_2283",0.0150623806564992,0.00174172667990273,0.0121280602559797,"ASV_2283","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"863","ASV_2291",-0.00170054070424774,0.000447221516371035,-0.0007411722992728,"ASV_2291","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","unassigned","unassigned"
"864","ASV_2295",0.00878243797546642,-0.0203643944626386,0.0130161082462016,"ASV_2295","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"865","ASV_2305",0.00919466404552111,-0.0102808651150294,0.0133600840283362,"ASV_2305","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"866","ASV_2307",0.0172541979430942,-0.0353697742819372,0.0229568995176951,"ASV_2307","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned"
"867","ASV_2317",0.026457415072817,0.00024982629047253,0.0240149796357873,"ASV_2317","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"868","ASV_2320",0.00672417053702077,-0.0168998347637631,0.0105633996942623,"ASV_2320","Eukaryota","unknown","Dinophyceae","Suessiales","Suessiaceae","unassigned","unassigned"
"869","ASV_2325",0.0170220429331188,0.0203157660536,0.0101152372754172,"ASV_2325","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"870","ASV_2335",-0.0555094729551124,-0.00683968190084243,-0.0436057993319229,"ASV_2335","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","s_"
"871","ASV_2338",0.0102707258971012,0.00838160371020162,0.00573129498576808,"ASV_2338","Eukaryota","Cercozoa","unknown","unknown","unknown","unknown","s_"
"872","ASV_2340",0.00134032021297441,-0.00116619584152669,-0.000449490791033891,"ASV_2340","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"873","ASV_2347",0.00861604628648043,-0.00225898478360394,0.00413333396163033,"ASV_2347","Eukaryota","Ciliophora","unassigned","unassigned","unassigned","unassigned","unassigned"
"874","ASV_2352",-0.00153574738675427,-0.0346110194372626,0.00533806703262759,"ASV_2352","Eukaryota","unknown","Choanoflagellata","unknown","unknown","unknown","Choanoflagellida sp. SL163"
"875","ASV_2360",0.00856450076985909,0.0455700441554367,-0.00316427002177333,"ASV_2360","Eukaryota","unknown","unknown","Telonemida","unknown","g_","s_"
"876","ASV_2366",0.0010884899795795,-0.0165700986456958,0.00452598857412596,"ASV_2366","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"877","ASV_2371",-0.00351431099520044,0.0015522315474616,-0.0020500160899356,"ASV_2371","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","s_"
"878","ASV_2379",0.0170374404517224,-0.000675030024562976,0.0302274542596429,"ASV_2379","Eukaryota","unknown","Cryptophyceae","unassigned","unassigned","unassigned","unassigned"
"879","ASV_2382",0.003953886245548,-0.00416844897278085,0.000887912717000345,"ASV_2382","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"880","ASV_2388",-0.0331743206797123,-0.0833821191788122,-0.00248270210108643,"ASV_2388","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"881","ASV_2391",-0.0530542382463676,-0.0404262450799378,-0.0228053404255632,"ASV_2391","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"882","ASV_2392",-0.0205880807797614,0.0463353369587669,-0.0315180963425993,"ASV_2392","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"883","ASV_2398",0.00180552738030563,-0.00197385761388535,0.000216286558851794,"ASV_2398","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"884","ASV_2403",0.0100210285071034,-0.0234161991708845,0.013989529523842,"ASV_2403","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","unassigned","unassigned","unassigned"
"885","ASV_2408",-0.0190398050853548,-0.0692628990283777,-0.00455501735430784,"ASV_2408","Eukaryota","unknown","Ichthyosporea","Ichthyophonida","unknown","g_","s_"
"886","ASV_2412",0.000300347250292957,0.017349593191862,-0.00444391474814005,"ASV_2412","Eukaryota","Haptista","Haptophyta","unassigned","unassigned","g_","s_"
"887","ASV_2416",-0.00284604622144758,-0.00385738157693081,-0.00219307738222895,"ASV_2416","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"888","ASV_2419",0.0145944705039585,-0.00783902969894549,0.0146107685187604,"ASV_2419","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"889","ASV_2428",-0.00287681365148988,-0.0179535378614914,-0.00103269215067816,"ASV_2428","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"890","ASV_2431",0.0148859688174033,-0.0301032500663322,0.0181151945408431,"ASV_2431","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"891","ASV_2442",0.016193451715269,0.0175581842544577,0.0166575617839207,"ASV_2442","Eukaryota","Discosea","Flabellinia","Dactylopodida","Paramoebidae","unassigned","unassigned"
"892","ASV_2445",0.0332855740664397,0.00514705524075793,0.0260297051883073,"ASV_2445","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"893","ASV_2449",0.022908945984178,-0.00901617815751788,0.0187732893137259,"ASV_2449","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","g_","s_"
"894","ASV_2460",-0.00057153360856346,-0.000380487167265064,-0.00080572854025907,"ASV_2460","Eukaryota","unknown","Dinophyceae","Peridiniales","unassigned","unassigned","unassigned"
"895","ASV_2464",0.00794464455465109,0.012964812613063,0.00456332255684948,"ASV_2464","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"896","ASV_2471",0.0180505537410843,0.0188355426116245,0.0105146220505048,"ASV_2471","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"897","ASV_2473",-0.000914004640990139,-0.0181503250945774,0.00217714605089311,"ASV_2473","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"898","ASV_2475",-0.00491683092768765,-0.00276957743702341,0.00873531996125525,"ASV_2475","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Corycaeus","Corycaeus speciosus"
"899","ASV_2478",-0.022267076337519,0.0662213886025607,-0.0265525717285192,"ASV_2478","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"900","ASV_2486",-0.00394089879588926,0.00387174572500886,-0.00264034599159547,"ASV_2486","Eukaryota","unknown","Bigyra","Nanomonadea","unknown","Solenicola","Solenicola setigera"
"901","ASV_2490",-0.00663282279028548,0.0408177336043681,-0.00187402186332964,"ASV_2490","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"902","ASV_2492",0.00717494689219091,0.0112624036278733,0.00454184255181338,"ASV_2492","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"903","ASV_2501",0.014512874729836,-0.00669010621845303,0.0125356607291078,"ASV_2501","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
"904","ASV_2503",-0.00601832502333135,-0.0101912748468463,-0.00436121380117932,"ASV_2503","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"905","ASV_2507",0.00144159004703673,0.0452223067081144,0.00309741607656846,"ASV_2507","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Adenoides","Adenoides eludens"
"906","ASV_2513",0.0205871040398695,0.0106302866624719,0.0177697562283529,"ASV_2513","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"907","ASV_2514",0.0240511943798831,0.0131288244451182,0.0129926959055889,"ASV_2514","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"908","ASV_2515",0.0104386082165342,0.0160983748505596,0.00581930510300443,"ASV_2515","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","unassigned","unassigned"
"909","ASV_2516",0.0178856115785446,0.0197026883202392,0.0105960020023464,"ASV_2516","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"910","ASV_2517",0.0104040981762632,-0.0382027016613238,0.0172868498907565,"ASV_2517","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"911","ASV_2532",-0.00254218610143582,0.00204293415246743,-0.00155911298110215,"ASV_2532","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","unassigned","unassigned","unassigned"
"912","ASV_2546",-0.000195210621569037,0.00267505282508696,-0.00228930569796377,"ASV_2546","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"913","ASV_2550",0.101493595777686,-0.0410905828060486,-0.0881783093774847,"ASV_2550","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia seriata"
"914","ASV_2553",-0.0553040269136644,-0.0792628570007495,0.00207568771604588,"ASV_2553","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Pseudocalanus","s_"
"915","ASV_2564",-0.0517234072609995,-0.00961772799281437,-0.0356424145549824,"ASV_2564","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","unassigned","unassigned"
"916","ASV_2567",0.00525506908843334,-0.00924447688257314,0.00665886817898821,"ASV_2567","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"917","ASV_2574",0.00805046395205727,-0.0187608182511302,0.012017332759046,"ASV_2574","Eukaryota","Annelida","Polychaeta","Terebellida","Pectinariidae","Pectinaria","Pectinaria auricoma"
"918","ASV_2577",0.0169057639206722,-0.00857807968465729,0.0184306934422644,"ASV_2577","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"919","ASV_2595",0.0255344455389704,0.00926996090494495,0.0199215278120384,"ASV_2595","Eukaryota","unknown","Bigyra","Nanomonadea","unknown","Incisomonas","Incisomonas marina"
"920","ASV_2604",-0.0240473198972509,-0.0259471110481604,-0.00434237418495188,"ASV_2604","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"921","ASV_2606",0.00138828411233117,0.00252214020944347,0.000578814788346024,"ASV_2606","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium depressum"
"922","ASV_2608",0.0166562988817205,0.0146075797773671,0.00995554105728196,"ASV_2608","Eukaryota","Streptophyta","unknown","Solanales","Solanaceae","Solanum","unassigned"
"923","ASV_2613",0.0116561383169255,0.0554244413540571,-0.00139842488024556,"ASV_2613","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"924","ASV_2618",0.00996967976905204,-0.0129443426384763,0.00906764847592175,"ASV_2618","Eukaryota","Cercozoa","unknown","unknown","unknown","Quadricilia","Quadricilia rotundata"
"925","ASV_2628",0.0134371989994925,-0.0356981618846285,0.0187499043243061,"ASV_2628","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"926","ASV_2635",0.0056200645561388,0.0110391566112113,0.00287730715990564,"ASV_2635","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","Cryothecomonas sp. APCC MC5-1Cryo"
"927","ASV_2638",0.00407462902399093,0.0274840230586614,-0.00345777774482259,"ASV_2638","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"928","ASV_2647",0.0197933391193986,0.00769786312430747,0.0173501238019429,"ASV_2647","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"929","ASV_2656",0.0191229003170757,0.0179859873420832,0.0117038915501931,"ASV_2656","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"930","ASV_2657",-0.0131990296463368,0.00331797904665154,8.8086180866653e-05,"ASV_2657","Eukaryota","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","Prymnesium","s_"
"931","ASV_2662",-0.00249881297491437,0.00120078885032458,-0.0017527287583252,"ASV_2662","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"932","ASV_2667",0.0309707492386301,0.0122834697679364,0.0239626770863017,"ASV_2667","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","s_"
"933","ASV_2682",-0.00347003632111428,0.0164571996729121,-0.00178709503994789,"ASV_2682","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","unassigned"
"934","ASV_2685",0.00977495595986006,-0.0196474847638279,0.0134075042297338,"ASV_2685","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"935","ASV_2695",-0.0037709413877631,0.00421903115893738,-0.00342300504556046,"ASV_2695","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorides","Amphorides quadrilineata"
"936","ASV_2704",0.00484488097459032,0.017155182214003,-0.00170561279652382,"ASV_2704","Eukaryota","Chlorophyta","Nephroselmidophyceae","Nephroselmidales","Nephroselmidaceae","Nephroselmis","Nephroselmis pyriformis"
"937","ASV_2709",0.00480198074794425,-0.00942850122901265,0.00536494204592216,"ASV_2709","Eukaryota","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"938","ASV_2712",-0.00620407581631863,0.00604930799513417,-0.0036276810353022,"ASV_2712","Eukaryota","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","unassigned","unassigned"
"939","ASV_2714",-0.00309768292779873,0.0327949399664252,-0.0111097606466052,"ASV_2714","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Salpingella","unassigned"
"940","ASV_2717",0.0160412341552727,0.0105188810048976,0.0126164368466821,"ASV_2717","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"941","ASV_2719",-0.00722300708470953,-0.0106783878895665,-0.00500590108591996,"ASV_2719","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"942","ASV_2726",-0.0116951822368969,-0.0113756056708425,0.00307478165662188,"ASV_2726","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Kareniaceae","Takayama","Takayama cf. pulchellum"
"943","ASV_2730",-0.000466658878306855,-0.000482194375146951,-0.0009563772412311,"ASV_2730","Eukaryota","unknown","Dictyochophyceae","Pedinellales","unassigned","unassigned","unassigned"
"944","ASV_2733",0.0223124945942637,0.0124096151908463,0.0173284552858214,"ASV_2733","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"945","ASV_2736",0.00258400293503102,0.0274390665809397,0.00253607248659642,"ASV_2736","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"946","ASV_2741",-0.00126228483701208,0.00379581733323565,-0.00245142375699679,"ASV_2741","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","Cryothecomonas longipes"
"947","ASV_2748",0.0100931572131935,-0.010235298501895,0.021608598802556,"ASV_2748","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"948","ASV_2749",-0.00542174209015214,-0.0100804102377239,-0.00327585537870744,"ASV_2749","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"949","ASV_2750",0.0132979781628129,0.00485599476730928,0.0062219592622118,"ASV_2750","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"950","ASV_2755",0.00501624650983768,0.00833793522050565,0.0027409593772325,"ASV_2755","Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","unassigned","s_"
"951","ASV_2760",-0.0260980592263418,-0.0166791992109882,-0.0248578077687812,"ASV_2760","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","unassigned"
"952","ASV_2762",-0.0387469415365386,-0.0599099525756683,0.00905963952132113,"ASV_2762","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","unassigned"
"953","ASV_2766",9.35249272507865e-05,-0.000588952971797481,-0.000708332105557604,"ASV_2766","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","unassigned","s_"
"954","ASV_2772",-0.00174971723805222,-0.00136111514455063,0.00086814908140214,"ASV_2772","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Paragymnodinium","s_"
